Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRADB,2018.06,Quarterly,287564,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2018.09,Quarterly,117051,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2018.12,Quarterly,223463,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2019.03,Quarterly,64114,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2019.06,Quarterly,389495,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2019.09,Quarterly,82550,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2019.12,Quarterly,74360,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2020.03,Quarterly,12307,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2020.06,Quarterly,33048,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2020.09,Quarterly,66433,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2020.12,Quarterly,25570,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2021.03,Quarterly,14082,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2021.06,Quarterly,69420,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2021.09,Quarterly,20515,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2021.12,Quarterly,70428,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2022.03,Quarterly,42016,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2022.06,Quarterly,46372,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2022.09,Quarterly,40505,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2022.12,Quarterly,82145,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2023.03,Quarterly,64798,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2023.06,Quarterly,125171,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADZ,1992.09,Quarterly,26152,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1992.12,Quarterly,51131,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1993.03,Quarterly,44688,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1993.06,Quarterly,65723,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1993.09,Quarterly,39254,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1993.12,Quarterly,46205,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1994.03,Quarterly,41573,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1994.06,Quarterly,70632,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1994.09,Quarterly,39930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1994.12,Quarterly,48601,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.03,Quarterly,57711,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.06,Quarterly,78490,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.09,Quarterly,47903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.12,Quarterly,72615,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.03,Quarterly,56481,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.06,Quarterly,65268,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.09,Quarterly,64394,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.12,Quarterly,65356,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.03,Quarterly,57932,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.06,Quarterly,68984,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.09,Quarterly,66244,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.12,Quarterly,65409,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.03,Quarterly,70187,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.06,Quarterly,116452,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.09,Quarterly,115218,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.12,Quarterly,128519,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.03,Quarterly,50996,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.06,Quarterly,77600,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.09,Quarterly,43157,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.12,Quarterly,114980,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.03,Quarterly,92134,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.06,Quarterly,84022,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.09,Quarterly,45430,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.12,Quarterly,64798,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.03,Quarterly,79007,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.06,Quarterly,103939,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.09,Quarterly,42238,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.12,Quarterly,63113,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.03,Quarterly,215580,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.06,Quarterly,99487,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.09,Quarterly,36149,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.12,Quarterly,93648,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.03,Quarterly,49184,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.06,Quarterly,99528,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.09,Quarterly,39397,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.12,Quarterly,82999,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.03,Quarterly,97621,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.06,Quarterly,81656,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.09,Quarterly,40144,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.12,Quarterly,61150,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.03,Quarterly,90055,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.06,Quarterly,117228,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.09,Quarterly,46903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.12,Quarterly,89975,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.03,Quarterly,77099,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.06,Quarterly,97873,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.09,Quarterly,50148,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.12,Quarterly,98217,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.03,Quarterly,69799,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.06,Quarterly,100202,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.09,Quarterly,58439,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.12,Quarterly,116324,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.03,Quarterly,81859,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.06,Quarterly,87810,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.09,Quarterly,60749,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.12,Quarterly,92530,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.03,Quarterly,68354,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.06,Quarterly,86339,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.09,Quarterly,63441,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.12,Quarterly,97355,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.03,Quarterly,58524,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.06,Quarterly,165491,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.09,Quarterly,51514,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.12,Quarterly,120631,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.03,Quarterly,57700,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.06,Quarterly,103170,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.09,Quarterly,48019,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.12,Quarterly,67913,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.03,Quarterly,83313,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.06,Quarterly,147492,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.09,Quarterly,48181,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.12,Quarterly,78032,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.03,Quarterly,65692,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.06,Quarterly,150432,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.09,Quarterly,95860,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.12,Quarterly,87202,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.03,Quarterly,71695,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.06,Quarterly,234711,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.09,Quarterly,71207,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.12,Quarterly,104497,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.03,Quarterly,85047,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.06,Quarterly,207469,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.09,Quarterly,71839,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.12,Quarterly,162192,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.03,Quarterly,70241,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.06,Quarterly,238753,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.09,Quarterly,130631,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.12,Quarterly,132320,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.03,Quarterly,112751,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.06,Quarterly,231787,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.09,Quarterly,85939,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.12,Quarterly,159078,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.03,Quarterly,61605,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.06,Quarterly,346704,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.09,Quarterly,173935,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.12,Quarterly,285521,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2019.03,Quarterly,128222,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2019.06,Quarterly,450041,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2019.09,Quarterly,137787,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2019.12,Quarterly,130920,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2020.03,Quarterly,65617,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2020.06,Quarterly,74526,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2020.09,Quarterly,113109,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
