Week_end,Indicator,High_industry,Value
2020-06-07,Weekly earnings - lower quartile - 6 days,Total,566.4
2020-06-07,Weekly earnings - lower quartile - 6 days,A Primary,563.11
2020-06-07,Weekly earnings - lower quartile - 6 days,B Goods Producing,812.07
2020-06-07,Weekly earnings - lower quartile - 6 days,C Services,445.71
2020-06-07,Weekly earnings - lower quartile - 6 days,Z No Match,404.57
2020-06-14,Number of paid jobs - 6 days,Total,848030
2020-06-14,Number of paid jobs - 6 days,A Primary,35430
2020-06-14,Number of paid jobs - 6 days,B Goods Producing,262330
2020-06-14,Number of paid jobs - 6 days,C Services,515700
2020-06-14,Number of paid jobs - 6 days,Z No Match,34560
2020-06-14,Weekly earnings - median - 6 days,Total,850
2020-06-14,Weekly earnings - median - 6 days,A Primary,845.79
2020-06-14,Weekly earnings - median - 6 days,B Goods Producing,1066.5
2020-06-14,Weekly earnings - median - 6 days,C Services,760
2020-06-14,Weekly earnings - median - 6 days,Z No Match,389.31
2020-06-14,Weekly earnings - upper quartile - 6 days,Total,1168.69
2020-06-14,Weekly earnings - upper quartile - 6 days,A Primary,1115.38
2020-06-14,Weekly earnings - upper quartile - 6 days,B Goods Producing,1393.16
2020-06-14,Weekly earnings - upper quartile - 6 days,C Services,1048.69
2020-06-14,Weekly earnings - upper quartile - 6 days,Z No Match,708.58
2020-06-14,Weekly earnings - lower quartile - 6 days,Total,544
2020-06-14,Weekly earnings - lower quartile - 6 days,A Primary,580.82
2020-06-14,Weekly earnings - lower quartile - 6 days,B Goods Producing,814
2020-06-14,Weekly earnings - lower quartile - 6 days,C Services,433.16
2020-06-14,Weekly earnings - lower quartile - 6 days,Z No Match,149.98
2020-06-21,Number of paid jobs - 6 days,Total,838260
2020-06-21,Number of paid jobs - 6 days,A Primary,36570
2020-06-21,Number of paid jobs - 6 days,B Goods Producing,256360
2020-06-21,Number of paid jobs - 6 days,C Services,509360
2020-06-21,Number of paid jobs - 6 days,Z No Match,35970
2020-06-21,Weekly earnings - median - 6 days,Total,855.33
2020-06-21,Weekly earnings - median - 6 days,A Primary,803
2020-06-21,Weekly earnings - median - 6 days,B Goods Producing,1057.69
2020-06-21,Weekly earnings - median - 6 days,C Services,769.23
2020-06-21,Weekly earnings - median - 6 days,Z No Match,668.47
2020-06-21,Weekly earnings - upper quartile - 6 days,Total,1167.35
2020-06-21,Weekly earnings - upper quartile - 6 days,A Primary,1096.15
2020-06-21,Weekly earnings - upper quartile - 6 days,B Goods Producing,1375.52
2020-06-21,Weekly earnings - upper quartile - 6 days,C Services,1055.7
2020-06-21,Weekly earnings - upper quartile - 6 days,Z No Match,939.09
2020-06-21,Weekly earnings - lower quartile - 6 days,Total,561.55
2020-06-21,Weekly earnings - lower quartile - 6 days,A Primary,538.65
2020-06-21,Weekly earnings - lower quartile - 6 days,B Goods Producing,806.17
2020-06-21,Weekly earnings - lower quartile - 6 days,C Services,432
2020-06-21,Weekly earnings - lower quartile - 6 days,Z No Match,500.11
2020-06-28,Number of paid jobs - 6 days,Total,822540
2020-06-28,Number of paid jobs - 6 days,A Primary,35350
2020-06-28,Number of paid jobs - 6 days,B Goods Producing,256780
2020-06-28,Number of paid jobs - 6 days,C Services,494070
2020-06-28,Number of paid jobs - 6 days,Z No Match,36340
2020-06-28,Weekly earnings - median - 6 days,Total,861.68
2020-06-28,Weekly earnings - median - 6 days,A Primary,806.4
2020-06-28,Weekly earnings - median - 6 days,B Goods Producing,1058.4
2020-06-28,Weekly earnings - median - 6 days,C Services,775.6
2020-06-28,Weekly earnings - median - 6 days,Z No Match,671.85
2020-06-28,Weekly earnings - upper quartile - 6 days,Total,1175.72
2020-06-28,Weekly earnings - upper quartile - 6 days,A Primary,1100.58
2020-06-28,Weekly earnings - upper quartile - 6 days,B Goods Producing,1381.1
2020-06-28,Weekly earnings - upper quartile - 6 days,C Services,1058.4
2020-06-28,Weekly earnings - upper quartile - 6 days,Z No Match,943.84
2020-06-28,Weekly earnings - lower quartile - 6 days,Total,562.95
2020-06-28,Weekly earnings - lower quartile - 6 days,A Primary,520
2020-06-28,Weekly earnings - lower quartile - 6 days,B Goods Producing,805.71
2020-06-28,Weekly earnings - lower quartile - 6 days,C Services,435
2020-06-28,Weekly earnings - lower quartile - 6 days,Z No Match,504.65
2020-07-05,Number of paid jobs - 6 days,Total,825810
2020-07-05,Number of paid jobs - 6 days,A Primary,36070
2020-07-05,Number of paid jobs - 6 days,B Goods Producing,254910
2020-07-05,Number of paid jobs - 6 days,C Services,497890
2020-07-05,Number of paid jobs - 6 days,Z No Match,36940
2020-07-05,Weekly earnings - median - 6 days,Total,864.5
2020-07-05,Weekly earnings - median - 6 days,A Primary,830.3
2020-07-05,Weekly earnings - median - 6 days,B Goods Producing,1063.12
2020-07-05,Weekly earnings - median - 6 days,C Services,779
2020-07-05,Weekly earnings - median - 6 days,Z No Match,643.3
2020-07-05,Weekly earnings - upper quartile - 6 days,Total,1181
2020-07-05,Weekly earnings - upper quartile - 6 days,A Primary,1100
2020-07-05,Weekly earnings - upper quartile - 6 days,B Goods Producing,1390.72
2020-07-05,Weekly earnings - upper quartile - 6 days,C Services,1063.91
2020-07-05,Weekly earnings - upper quartile - 6 days,Z No Match,915.95
2020-07-05,Weekly earnings - lower quartile - 6 days,Total,562.5
2020-07-05,Weekly earnings - lower quartile - 6 days,A Primary,559.43
2020-07-05,Weekly earnings - lower quartile - 6 days,B Goods Producing,810.8
2020-07-05,Weekly earnings - lower quartile - 6 days,C Services,436.88
2020-07-05,Weekly earnings - lower quartile - 6 days,Z No Match,439.38
2020-07-12,Number of paid jobs - 6 days,Total,826540
2020-07-12,Number of paid jobs - 6 days,A Primary,36220
2020-07-12,Number of paid jobs - 6 days,B Goods Producing,255240
2020-07-12,Number of paid jobs - 6 days,C Services,498920
2020-07-12,Number of paid jobs - 6 days,Z No Match,36160
2020-07-12,Weekly earnings - median - 6 days,Total,869.77
2020-07-12,Weekly earnings - median - 6 days,A Primary,840
2020-07-12,Weekly earnings - median - 6 days,B Goods Producing,1062.76
2020-07-12,Weekly earnings - median - 6 days,C Services,788.7
2020-07-12,Weekly earnings - median - 6 days,Z No Match,670.6
2020-07-12,Weekly earnings - upper quartile - 6 days,Total,1182.5
2020-07-12,Weekly earnings - upper quartile - 6 days,A Primary,1115
2020-07-12,Weekly earnings - upper quartile - 6 days,B Goods Producing,1387.26
2020-07-12,Weekly earnings - upper quartile - 6 days,C Services,1068
2020-07-12,Weekly earnings - upper quartile - 6 days,Z No Match,943.16
2020-07-12,Weekly earnings - lower quartile - 6 days,Total,576.45
2020-07-12,Weekly earnings - lower quartile - 6 days,A Primary,570
2020-07-12,Weekly earnings - lower quartile - 6 days,B Goods Producing,810
2020-07-12,Weekly earnings - lower quartile - 6 days,C Services,458.86
2020-07-12,Weekly earnings - lower quartile - 6 days,Z No Match,499.74
2020-07-19,Number of paid jobs - 6 days,Total,828390
2020-07-19,Number of paid jobs - 6 days,A Primary,35400
2020-07-19,Number of paid jobs - 6 days,B Goods Producing,254090
2020-07-19,Number of paid jobs - 6 days,C Services,502360
2020-07-19,Number of paid jobs - 6 days,Z No Match,36540
2020-07-19,Weekly earnings - median - 6 days,Total,876.77
2020-07-19,Weekly earnings - median - 6 days,A Primary,816
2020-07-19,Weekly earnings - median - 6 days,B Goods Producing,1066.51
2020-07-19,Weekly earnings - median - 6 days,C Services,798.63
2020-07-19,Weekly earnings - median - 6 days,Z No Match,671.08
2020-07-19,Weekly earnings - upper quartile - 6 days,Total,1200
2020-07-19,Weekly earnings - upper quartile - 6 days,A Primary,1102.5
2020-07-19,Weekly earnings - upper quartile - 6 days,B Goods Producing,1393.6
2020-07-19,Weekly earnings - upper quartile - 6 days,C Services,1091.77
2020-07-19,Weekly earnings - upper quartile - 6 days,Z No Match,943.24
2020-07-19,Weekly earnings - lower quartile - 6 days,Total,576.92
2020-07-19,Weekly earnings - lower quartile - 6 days,A Primary,510.86
2020-07-19,Weekly earnings - lower quartile - 6 days,B Goods Producing,814.29
2020-07-19,Weekly earnings - lower quartile - 6 days,C Services,461.89
2020-07-19,Weekly earnings - lower quartile - 6 days,Z No Match,501.12
2020-07-26,Number of paid jobs - 6 days,Total,837170
2020-07-26,Number of paid jobs - 6 days,A Primary,36010
2020-07-26,Number of paid jobs - 6 days,B Goods Producing,257110
2020-07-26,Number of paid jobs - 6 days,C Services,507400
2020-07-26,Number of paid jobs - 6 days,Z No Match,36650
2020-07-26,Weekly earnings - median - 6 days,Total,865.6
2020-07-26,Weekly earnings - median - 6 days,A Primary,856.95
2020-07-26,Weekly earnings - median - 6 days,B Goods Producing,1070.36
2020-07-26,Weekly earnings - median - 6 days,C Services,783.36
2020-07-26,Weekly earnings - median - 6 days,Z No Match,604.8
2020-07-26,Weekly earnings - upper quartile - 6 days,Total,1180.55
2020-07-26,Weekly earnings - upper quartile - 6 days,A Primary,1138.62
2020-07-26,Weekly earnings - upper quartile - 6 days,B Goods Producing,1395
2020-07-26,Weekly earnings - upper quartile - 6 days,C Services,1060.84
2020-07-26,Weekly earnings - upper quartile - 6 days,Z No Match,848.7
2020-07-26,Weekly earnings - lower quartile - 6 days,Total,557.55
2020-07-26,Weekly earnings - lower quartile - 6 days,A Primary,591.14
2020-07-26,Weekly earnings - lower quartile - 6 days,B Goods Producing,820
2020-07-26,Weekly earnings - lower quartile - 6 days,C Services,437
2020-07-26,Weekly earnings - lower quartile - 6 days,Z No Match,318.75
2020-08-02,Number of paid jobs - 6 days,Total,828210
2020-08-02,Number of paid jobs - 6 days,A Primary,36640
2020-08-02,Number of paid jobs - 6 days,B Goods Producing,252420
2020-08-02,Number of paid jobs - 6 days,C Services,501460
2020-08-02,Number of paid jobs - 6 days,Z No Match,37680
2020-08-02,Weekly earnings - median - 6 days,Total,869.4
2020-08-02,Weekly earnings - median - 6 days,A Primary,874.16
2020-08-02,Weekly earnings - median - 6 days,B Goods Producing,1072.29
2020-08-02,Weekly earnings - median - 6 days,C Services,785.1
2020-08-02,Weekly earnings - median - 6 days,Z No Match,604.8
2020-08-02,Weekly earnings - upper quartile - 6 days,Total,1189.41
2020-08-02,Weekly earnings - upper quartile - 6 days,A Primary,1153.85
2020-08-02,Weekly earnings - upper quartile - 6 days,B Goods Producing,1393.71
2020-08-02,Weekly earnings - upper quartile - 6 days,C Services,1075.07
2020-08-02,Weekly earnings - upper quartile - 6 days,Z No Match,862
2020-08-02,Weekly earnings - lower quartile - 6 days,Total,554.86
2020-08-02,Weekly earnings - lower quartile - 6 days,A Primary,588.29
2020-08-02,Weekly earnings - lower quartile - 6 days,B Goods Producing,820
2020-08-02,Weekly earnings - lower quartile - 6 days,C Services,432
2020-08-02,Weekly earnings - lower quartile - 6 days,Z No Match,379.53
2020-08-09,Number of paid jobs - 6 days,Total,828570
2020-08-09,Number of paid jobs - 6 days,A Primary,36090
2020-08-09,Number of paid jobs - 6 days,B Goods Producing,255750
2020-08-09,Number of paid jobs - 6 days,C Services,499300
2020-08-09,Number of paid jobs - 6 days,Z No Match,37430
2020-08-09,Weekly earnings - median - 6 days,Total,877.29
2020-08-09,Weekly earnings - median - 6 days,A Primary,859.26
2020-08-09,Weekly earnings - median - 6 days,B Goods Producing,1078.25
2020-08-09,Weekly earnings - median - 6 days,C Services,790
2020-08-09,Weekly earnings - median - 6 days,Z No Match,671.14
2020-08-09,Weekly earnings - upper quartile - 6 days,Total,1192.31
2020-08-09,Weekly earnings - upper quartile - 6 days,A Primary,1144.19
2020-08-09,Weekly earnings - upper quartile - 6 days,B Goods Producing,1400
2020-08-09,Weekly earnings - upper quartile - 6 days,C Services,1072
2020-08-09,Weekly earnings - upper quartile - 6 days,Z No Match,942.66
2020-08-09,Weekly earnings - lower quartile - 6 days,Total,569.25
2020-08-09,Weekly earnings - lower quartile - 6 days,A Primary,585
2020-08-09,Weekly earnings - lower quartile - 6 days,B Goods Producing,825.88
2020-08-09,Weekly earnings - lower quartile - 6 days,C Services,433.07
2020-08-09,Weekly earnings - lower quartile - 6 days,Z No Match,499.2
2020-08-16,Number of paid jobs - 6 days,Total,826990
2020-08-16,Number of paid jobs - 6 days,A Primary,36100
2020-08-16,Number of paid jobs - 6 days,B Goods Producing,256690
2020-08-16,Number of paid jobs - 6 days,C Services,496220
2020-08-16,Number of paid jobs - 6 days,Z No Match,37980
2020-08-16,Weekly earnings - median - 6 days,Total,873
2020-08-16,Weekly earnings - median - 6 days,A Primary,864
2020-08-16,Weekly earnings - median - 6 days,B Goods Producing,1072.68
2020-08-16,Weekly earnings - median - 6 days,C Services,781.08
2020-08-16,Weekly earnings - median - 6 days,Z No Match,670.76
2020-08-16,Weekly earnings - upper quartile - 6 days,Total,1192.37
2020-08-16,Weekly earnings - upper quartile - 6 days,A Primary,1151.37
2020-08-16,Weekly earnings - upper quartile - 6 days,B Goods Producing,1396
2020-08-16,Weekly earnings - upper quartile - 6 days,C Services,1071.63
2020-08-16,Weekly earnings - upper quartile - 6 days,Z No Match,940.21
2020-08-16,Weekly earnings - lower quartile - 6 days,Total,560
2020-08-16,Weekly earnings - lower quartile - 6 days,A Primary,570
2020-08-16,Weekly earnings - lower quartile - 6 days,B Goods Producing,820
2020-08-16,Weekly earnings - lower quartile - 6 days,C Services,423
2020-08-16,Weekly earnings - lower quartile - 6 days,Z No Match,493.59
2020-08-23,Number of paid jobs - 6 days,Total,824840
2020-08-23,Number of paid jobs - 6 days,A Primary,35550
2020-08-23,Number of paid jobs - 6 days,B Goods Producing,256410
2020-08-23,Number of paid jobs - 6 days,C Services,494990
2020-08-23,Number of paid jobs - 6 days,Z No Match,37890
2020-08-23,Weekly earnings - median - 6 days,Total,865.81
2020-08-23,Weekly earnings - median - 6 days,A Primary,850.5
2020-08-23,Weekly earnings - median - 6 days,B Goods Producing,1071.7
2020-08-23,Weekly earnings - median - 6 days,C Services,779.62
2020-08-23,Weekly earnings - median - 6 days,Z No Match,604.8
2020-08-23,Weekly earnings - upper quartile - 6 days,Total,1185
2020-08-23,Weekly earnings - upper quartile - 6 days,A Primary,1151.5
2020-08-23,Weekly earnings - upper quartile - 6 days,B Goods Producing,1392.5
2020-08-23,Weekly earnings - upper quartile - 6 days,C Services,1062.96
2020-08-23,Weekly earnings - upper quartile - 6 days,Z No Match,857.53
2020-08-23,Weekly earnings - lower quartile - 6 days,Total,557.55
2020-08-23,Weekly earnings - lower quartile - 6 days,A Primary,573
2020-08-23,Weekly earnings - lower quartile - 6 days,B Goods Producing,819.73
2020-08-23,Weekly earnings - lower quartile - 6 days,C Services,435.52
2020-08-23,Weekly earnings - lower quartile - 6 days,Z No Match,401.1
2020-08-30,Number of paid jobs - 6 days,Total,824610
2020-08-30,Number of paid jobs - 6 days,A Primary,34290
2020-08-30,Number of paid jobs - 6 days,B Goods Producing,256160
2020-08-30,Number of paid jobs - 6 days,C Services,495040
2020-08-30,Number of paid jobs - 6 days,Z No Match,39130
2020-08-30,Weekly earnings - median - 6 days,Total,870.43
2020-08-30,Weekly earnings - median - 6 days,A Primary,857.31
2020-08-30,Weekly earnings - median - 6 days,B Goods Producing,1075.97
2020-08-30,Weekly earnings - median - 6 days,C Services,780
2020-08-30,Weekly earnings - median - 6 days,Z No Match,673.08
2020-08-30,Weekly earnings - upper quartile - 6 days,Total,1192.3
2020-08-30,Weekly earnings - upper quartile - 6 days,A Primary,1148.18
2020-08-30,Weekly earnings - upper quartile - 6 days,B Goods Producing,1400
2020-08-30,Weekly earnings - upper quartile - 6 days,C Services,1067.94
2020-08-30,Weekly earnings - upper quartile - 6 days,Z No Match,941.57
2020-08-30,Weekly earnings - lower quartile - 6 days,Total,567
2020-08-30,Weekly earnings - lower quartile - 6 days,A Primary,577.53
2020-08-30,Weekly earnings - lower quartile - 6 days,B Goods Producing,820.88
2020-08-30,Weekly earnings - lower quartile - 6 days,C Services,432.25
2020-08-30,Weekly earnings - lower quartile - 6 days,Z No Match,498.83
2020-09-06,Number of paid jobs - 6 days,Total,827890
2020-09-06,Number of paid jobs - 6 days,A Primary,35370
2020-09-06,Number of paid jobs - 6 days,B Goods Producing,255920
2020-09-06,Number of paid jobs - 6 days,C Services,496720
2020-09-06,Number of paid jobs - 6 days,Z No Match,39890
2020-09-06,Weekly earnings - median - 6 days,Total,879.12
2020-09-06,Weekly earnings - median - 6 days,A Primary,856.64
2020-09-06,Weekly earnings - median - 6 days,B Goods Producing,1077.3
2020-09-06,Weekly earnings - median - 6 days,C Services,793.8
2020-09-06,Weekly earnings - median - 6 days,Z No Match,668.67
2020-09-06,Weekly earnings - upper quartile - 6 days,Total,1196
2020-09-06,Weekly earnings - upper quartile - 6 days,A Primary,1144
2020-09-06,Weekly earnings - upper quartile - 6 days,B Goods Producing,1397.49
2020-09-06,Weekly earnings - upper quartile - 6 days,C Services,1078.76
