Table_Number,Table_name,Table_sub_name,Breakdown,Section,Units,Value,Time_Period
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tapeke o ngā tūtanga me ngā taunahatanga,Tūnga ahumoni,$(mano),25115586,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tapeke o ngā tūtanga me ngā taunahatanga,Tūnga ahumoni,$(mano),27335204,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),14503752,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),15844069,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),16518688,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),17037894,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),18174206,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,"Ngā pūtea kaipupuru pānga, tūtanga rangatira rānei",Tūnga ahumoni,$(mano),20012076,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),1973209,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),2746501,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),2467871,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),2620213,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),2814923,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ngā taunahatanga ki tenei wā,Tūnga ahumoni,$(mano),2495225,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),4340404,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),4472439,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),5304617,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),4901772,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),4126457,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ētahi atu taunahatanga,Tūnga ahumoni,$(mano),4827904,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,310903,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,307346,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,278924,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,290579,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,389564,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Moni whiwhi mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,416422,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,76454,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,65383,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,54638,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,32993,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,105181,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Tuwhene mā te tokomaha o ngā kaimahi,Ngā ōwehenga ahumoni,$,109960,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,152,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,157.1,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,148.1,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,148,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,146.4,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga o nāianei,Ngā ōwehenga ahumoni,Ōrau,147.8,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,127.8,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,136.8,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,125.4,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,126.9,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,126.4,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Ōwehenga hohoro,Ngā ōwehenga ahumoni,Ōrau,125.6,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,6.5,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,5.3,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,4.7,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,2.7,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,7.1,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā tūtanga,Ngā ōwehenga ahumoni,Ōrau,7.2,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,4.5,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,3.6,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,3.2,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,1.9,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,5.1,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te hua mō ngā rawa katoa,Ngā ōwehenga ahumoni,Ōrau,5.2,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,69.7,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,68.7,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,68,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,69.4,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,72.4,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te anga o ngā taunahatanga,Ngā ōwehenga ahumoni,Ōrau,73.2,2022
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,43.5,2017
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,45.6,2018
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,47.1,2019
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,44.1,2020
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,38.2,2021
Ripanga 7,Ngā taipitopito ahumoni - Ngā uepū Māori,Tapeke mō ngā ahumahi katoa,Te ōwehenga nama ki te tūtanga,Ngā ōwehenga ahumoni,Ōrau,36.6,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),359250,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),463241,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),478591,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),546438,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),540878,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Tapeke moni whiwhi,Painga ahumoni,$(mano),674245,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),314027,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),390678,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),440730,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),485619,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),477295,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te katoa o ngā whakapaunga,Painga ahumoni,$(mano),557793,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),19416,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),24107,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),26134,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),25062,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),21441,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hua moni me ngā takoha,Painga ahumoni,$(mano),22844,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),6437,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),7063,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),7468,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),7941,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),7170,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā tāke tītaha,Painga ahumoni,$(mano),7417,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),16280,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),20960,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),22540,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),26606,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),27138,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te hekenga wāriu,Painga ahumoni,$(mano),27579,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),43524,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),54376,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),58975,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),67706,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),68667,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā utu ā-tau me ngā utu ā-hāora i utua,Painga ahumoni,$(mano),78559,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),228370,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),284172,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),325613,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),358304,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),352879,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā hokonga me ērā atu utu,Painga ahumoni,$(mano),421394,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),236101,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),290283,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),315562,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),322565,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),312375,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko whakatuwhera,Painga ahumoni,$(mano),291462,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),250683,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),308320,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),336526,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),314423,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),312898,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa hoko kati,Painga ahumoni,$(mano),297314,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),59804,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),90600,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),58825,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),52677,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),64106,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Te tuwhene i mua i te tāke,Painga ahumoni,$(mano),122304,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),2668850,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),3130310,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),3339230,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),3598721,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),3717156,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa katoa,Tūnga ahumoni,$(mano),4108417,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),386495,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),569528,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),600500,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),646941,2020
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),669349,2021
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ki tēnei wā,Tūnga ahumoni,$(mano),713725,2022
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ōkiko tūmau,Tūnga ahumoni,$(mano),1789966,2017
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ōkiko tūmau,Tūnga ahumoni,$(mano),2107587,2018
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ōkiko tūmau,Tūnga ahumoni,$(mano),2234406,2019
Ripanga 8,Ngā taipitopito ahumoni - Ngā uepū Māori: Ahuwhenua,ANZSIC06 wehengaroto A01,Ngā rawa ōkiko tūmau,Tūnga ahumoni,$(mano),2383406,2020
