Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
ZPZ,Primary industries,Carbon dioxide,2012.12,1166,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.03,1092,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.06,925,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.09,978,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.12,1151,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.03,1181,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.06,915,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.09,950,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.12,1059,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.03,1020,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.06,959,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.09,1019,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.12,1106,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.03,1060,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.06,876,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.09,931,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.12,997,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.03,964,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.06,843,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.09,964,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.12,1064,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.03,1052,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.06,876,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.09,966,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.12,989,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.03,1103,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.06,937,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.09,994,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.12,1095,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.03,1081,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.06,798,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.09,928,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.12,1036,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.03,1006,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.06,864,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.09,857,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.12,986,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.03,991,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.06,839,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.09,873,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.12,981,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.03,976,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.06,827,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.03,11890,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.06,8952,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.09,9532,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.12,11310,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.03,12093,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.06,9040,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.09,9649,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.12,11499,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.03,12252,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.06,9090,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.09,9691,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.12,11667,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.03,12208,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.06,9010,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.09,9665,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.12,11757,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.03,12428,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.06,9097,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.09,9755,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.12,11821,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.03,12119,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.06,9027,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.09,9695,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.12,11724,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.03,12021,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.06,8859,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.09,9523,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.12,11495,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.03,11936,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.06,8850,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.09,9574,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.12,11594,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.03,12107,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.06,8938,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.09,9627,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.12,11562,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2019.03,12552,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2019.06,9164,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2019.09,9338,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2019.12,11473,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2020.03,12483,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2020.06,8984,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2020.09,9308,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2020.12,11471,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2021.03,12046,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2021.06,8859,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2021.09,9352,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2021.12,11298,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2022.03,11850,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2022.06,8701,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2022.09,9237,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2022.12,11129,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2023.03,11659,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2023.06,8567,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2010.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2010.06,0,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2010.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2010.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2011.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2011.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2011.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2011.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2012.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2012.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2012.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2012.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2013.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2013.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2013.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2013.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2014.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2014.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2014.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2014.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2015.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2015.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2015.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2015.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2016.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2016.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2016.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2016.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2017.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2017.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2017.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2017.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2018.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2018.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2018.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2018.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2019.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2019.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2019.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2019.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2020.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2020.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2020.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2020.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2021.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2021.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2021.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2021.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2022.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2022.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2022.09,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2022.12,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2023.03,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Fluorinated gases,2023.06,1,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2010.03,1762,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2010.06,1639,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2010.09,1791,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2010.12,1760,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2011.03,1797,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2011.06,1674,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2011.09,1828,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2011.12,1794,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2012.03,1826,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2012.06,1690,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2012.09,1840,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2012.12,1805,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2013.03,1820,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2013.06,1686,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2013.09,1849,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2013.12,1838,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2014.03,1882,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2014.06,1756,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2014.09,1921,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2014.12,1899,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2015.03,1878,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2015.06,1737,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2015.09,1892,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2015.12,1873,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2016.03,1876,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2016.06,1747,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2016.09,1904,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2016.12,1883,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2017.03,1894,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2017.06,1762,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2017.09,1920,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2017.12,1900,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2018.03,1921,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2018.06,1791,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2018.09,1947,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2018.12,1918,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2019.03,1919,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2019.06,1793,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Nitrous oxide,2019.09,1952,Actual,Kilotonnes,Carbon dioxide equivalents
